,cc_num,provider,expires,date_added
1033,4080176536364931,visa,03/22,2022-09-01 19:50
1034,4967639225743903,visa,09/26,2022-09-01 19:50
1035,4508693871344645,visa,05/22,2022-09-01 19:50
1036,4057137613827728,visa,10/23,2022-09-01 19:50
1037,4572082727597401,visa,07/24,2022-09-01 19:50
1038,4720687158137658,visa,01/22,2022-09-01 19:50
1039,4890552643648087,visa,06/22,2022-09-01 19:50
1040,4354313548642140,visa,07/24,2022-09-01 19:50
1041,4573366597272313,visa,03/24,2022-09-01 19:50
1042,4902494534567413,visa,10/24,2022-09-01 19:50
1043,4866203337001445,visa,01/23,2022-09-01 19:50
1044,4344350558837619,visa,12/24,2022-09-01 19:50
1045,4217999836882013,visa,06/23,2022-09-01 19:50
1046,4109119338810740,visa,12/24,2022-09-01 19:50
1047,4518960075643413,visa,04/26,2022-09-01 19:50
1048,4884833397010585,visa,12/24,2022-09-01 19:50
1049,4502748373328938,visa,11/26,2022-09-01 19:50
1050,4104074976314205,visa,10/22,2022-09-01 19:50
1051,4910953044258797,visa,10/23,2022-09-01 19:50
1052,4439186450623301,visa,08/22,2022-09-01 19:50
1053,4611557149524904,visa,01/22,2022-09-01 19:50
1054,4943813567177181,visa,08/23,2022-09-01 19:50
1055,4507993266554969,visa,02/22,2022-09-01 19:50
1056,4478512547034891,visa,12/23,2022-09-01 19:50
1057,4157080515585318,visa,01/23,2022-09-01 19:50
1058,4277349791273344,visa,08/26,2022-09-01 19:50
1059,4362211565513436,visa,02/27,2022-09-01 19:50
1060,4802610856893613,visa,09/24,2022-09-01 19:50
1061,4456659611180849,visa,12/24,2022-09-01 19:50
1062,4131919841580108,visa,10/25,2022-09-01 19:50
1063,4521952183828932,visa,03/27,2022-09-01 19:50
1064,4198854676954195,visa,11/24,2022-09-01 19:50
1065,4384712663287264,visa,02/26,2022-09-01 19:50
1066,4250032517160919,visa,06/25,2022-09-01 19:50
1067,4335848325967495,visa,02/27,2022-09-01 19:50
1068,4666391135670115,visa,06/26,2022-09-01 19:50
1069,4815583873165171,visa,11/25,2022-09-01 19:50
1070,4976898164126715,visa,03/26,2022-09-01 19:50
1071,4985650188197035,visa,04/22,2022-09-01 19:50
1072,4551029152062521,visa,05/24,2022-09-01 19:50
1073,4387069901220731,visa,10/24,2022-09-01 19:50
1074,4915606737658260,visa,11/23,2022-09-01 19:50
1075,4461879332991463,visa,11/26,2022-09-01 19:50
1076,4615247828260725,visa,01/26,2022-09-01 19:50
1077,4326722970414791,visa,09/23,2022-09-01 19:50
1078,4911213295316334,visa,09/24,2022-09-01 19:50
1079,4467360740682089,visa,02/22,2022-09-01 19:50
1080,4547691521343119,visa,11/26,2022-09-01 19:50
1081,4772103066529538,visa,03/27,2022-09-01 19:50
1082,4491899460220679,visa,05/27,2022-09-01 19:50
1083,4003456744416606,visa,11/25,2022-09-01 19:50
1084,4531561863617792,visa,11/24,2022-09-01 19:50
1085,4035036429202265,visa,11/24,2022-09-01 19:50
1086,4128260468660658,visa,04/22,2022-09-01 19:50
1087,4262581809463247,visa,09/24,2022-09-01 19:50
1088,4698372389832702,visa,09/23,2022-09-01 19:50
1089,4847053207962612,visa,01/23,2022-09-01 19:50
1090,4680632830128392,visa,11/22,2022-09-01 19:50
1091,4439672645659987,visa,11/23,2022-09-01 19:50
1092,4454908897243389,visa,02/26,2022-09-01 19:50
1093,4216693120643402,visa,05/25,2022-09-01 19:50
1094,4929348667909645,visa,10/23,2022-09-01 19:50
1095,4830562308900577,visa,04/26,2022-09-01 19:50
1096,4006954890425493,visa,10/22,2022-09-01 19:50
1097,4714369682124779,visa,05/24,2022-09-01 19:50
1098,4924730373331138,visa,08/22,2022-09-01 19:50
1099,4890636231169455,visa,01/22,2022-09-01 19:50
1100,4828038157698483,visa,03/26,2022-09-01 19:50
1101,4005543738801287,visa,05/24,2022-09-01 19:50
1102,4573018155916225,visa,10/24,2022-09-01 19:50
1103,4616810689713634,visa,07/26,2022-09-01 19:50
1104,4152747325642332,visa,02/23,2022-09-01 19:50
1105,4999661259770133,visa,07/24,2022-09-01 19:50
1106,4192666087498414,visa,02/26,2022-09-01 19:50
1107,4263030128114684,visa,02/23,2022-09-01 19:50
1108,4013110134310105,visa,07/26,2022-09-01 19:50
1109,4263399123521353,visa,02/27,2022-09-01 19:50
1110,4507473765401376,visa,07/25,2022-09-01 19:50
1111,4803107556056624,visa,11/23,2022-09-01 19:50
1112,4648674559128337,visa,09/23,2022-09-01 19:50
1113,4852768796307695,visa,05/25,2022-09-01 19:50
1114,4244871913023612,visa,07/25,2022-09-01 19:50
1115,4047195516382061,visa,02/23,2022-09-01 19:50
1116,4118278219116202,visa,01/23,2022-09-01 19:50
1117,4333140264376611,visa,11/25,2022-09-01 19:50
1118,4912985578023195,visa,10/26,2022-09-01 19:50
1119,4714539663642805,visa,01/26,2022-09-01 19:50
1120,4307546488169933,visa,09/23,2022-09-01 19:50
1121,4097253035955112,visa,09/23,2022-09-01 19:50
1122,4862155307007576,visa,04/26,2022-09-01 19:50
1123,4288954245155166,visa,12/26,2022-09-01 19:50
1124,4779046974190807,visa,08/25,2022-09-01 19:50
1125,4474206587492721,visa,11/26,2022-09-01 19:50
1126,4268891906119004,visa,02/26,2022-09-01 19:50
1127,4558136484428289,visa,11/22,2022-09-01 19:50
1128,4341935119980461,visa,08/23,2022-09-01 19:50
1129,4790303908442712,visa,09/24,2022-09-01 19:50
1130,4827881925800233,visa,04/27,2022-09-01 19:50
1131,4734250862806342,visa,04/26,2022-09-01 19:50
1132,4200551944312406,visa,03/22,2022-09-01 19:50
1133,4852734895306293,visa,07/24,2022-09-01 19:50
1134,4176332408257688,visa,04/24,2022-09-01 19:50
1135,4307206161394478,visa,04/22,2022-09-01 19:50
1136,4393951161041786,visa,11/22,2022-09-01 19:50
1137,4076656864837281,visa,01/22,2022-09-01 19:50
1138,4887574640289678,visa,04/24,2022-09-01 19:50
1139,4752666157230301,visa,01/23,2022-09-01 19:50
1140,4116232611355027,visa,05/27,2022-09-01 19:50
1141,4415362437501351,visa,01/22,2022-09-01 19:50
1142,4280892470184659,visa,02/27,2022-09-01 19:50
1143,4316794637737817,visa,11/23,2022-09-01 19:50
1144,4912110093940886,visa,12/22,2022-09-01 19:50
1145,4729828407236955,visa,04/22,2022-09-01 19:50
1146,4864198034456243,visa,08/24,2022-09-01 19:50
1147,4316833825047124,visa,01/27,2022-09-01 19:50
1148,4719677336897417,visa,08/22,2022-09-01 19:50
1149,4473685579127844,visa,07/26,2022-09-01 19:50
1150,4259751444617797,visa,03/25,2022-09-01 19:50
1151,4650476687816642,visa,07/23,2022-09-01 19:50
1152,4012968355910890,visa,09/26,2022-09-01 19:50
1153,4678548979434892,visa,02/23,2022-09-01 19:50
1154,4410873142036397,visa,06/22,2022-09-01 19:50
1155,4185686668262566,visa,02/26,2022-09-01 19:50
1156,4862825903962339,visa,04/26,2022-09-01 19:50
1157,4846193536922225,visa,10/25,2022-09-01 19:50
1158,4279192013404372,visa,02/27,2022-09-01 19:50
1159,4031998947802708,visa,08/25,2022-09-01 19:50
1160,4373222373231803,visa,02/22,2022-09-01 19:50
1161,4831102191926402,visa,08/23,2022-09-01 19:50
1162,4019407989508476,visa,09/25,2022-09-01 19:50
1163,4705367227968297,visa,12/26,2022-09-01 19:50
1164,4363936854222369,visa,01/22,2022-09-01 19:50
1165,4532752501410018,visa,02/26,2022-09-01 19:50
1166,4343772548960493,visa,03/26,2022-09-01 19:50
1167,4153176051573926,visa,03/26,2022-09-01 19:50
1168,4343532670657840,visa,10/24,2022-09-01 19:50
1169,4687790986048658,visa,03/22,2022-09-01 19:50
1170,4204062295886762,visa,07/22,2022-09-01 19:50
1171,4045349625164827,visa,08/24,2022-09-01 19:50
1172,4871045302748697,visa,09/24,2022-09-01 19:50
1173,4753626327451335,visa,01/27,2022-09-01 19:50
1174,4575723451072478,visa,04/26,2022-09-01 19:50
1175,4724977958316495,visa,01/23,2022-09-01 19:50
1176,4691459635683224,visa,06/22,2022-09-01 19:50
1177,4061798593147355,visa,10/25,2022-09-01 19:50
1178,4749365122801629,visa,02/24,2022-09-01 19:50
1179,4874899286982079,visa,10/25,2022-09-01 19:50
1180,4069293169784098,visa,09/26,2022-09-01 19:50
1181,4536307339137659,visa,02/26,2022-09-01 19:50
1182,4096077933416815,visa,11/24,2022-09-01 19:50
1183,4499241818397531,visa,11/22,2022-09-01 19:50
1184,4572109307482710,visa,04/27,2022-09-01 19:50
1185,4839891313999949,visa,03/27,2022-09-01 19:50
1186,4443246899135871,visa,08/25,2022-09-01 19:50
1187,4562719527536236,visa,03/23,2022-09-01 19:50
1188,4929395523960205,visa,06/23,2022-09-01 19:50
1189,4933643352416607,visa,11/26,2022-09-01 19:50
1190,4382560915523479,visa,09/23,2022-09-01 19:50
1191,4739971771075985,visa,03/27,2022-09-01 19:50
1192,4845928127412156,visa,02/25,2022-09-01 19:50
1193,4361381888504817,visa,06/26,2022-09-01 19:50
1194,4579443785319745,visa,07/25,2022-09-01 19:50
1195,4168602386626736,visa,07/25,2022-09-01 19:50
1196,4918818581672852,visa,06/22,2022-09-01 19:50
1197,4113753922268941,visa,06/22,2022-09-01 19:50
1198,4631842571793045,visa,09/24,2022-09-01 19:50
1199,4669173834823923,visa,01/26,2022-09-01 19:50
1200,4977906016607565,visa,05/26,2022-09-01 19:50
1201,4104216579248948,visa,09/22,2022-09-01 19:50
1202,4481680059141407,visa,11/25,2022-09-01 19:50
1203,4701141034521183,visa,03/22,2022-09-01 19:50
1204,4961584486117478,visa,04/25,2022-09-01 19:50
1205,4204637067642319,visa,04/22,2022-09-01 19:50
1206,4815732877042023,visa,03/26,2022-09-01 19:50
1207,4849678069678118,visa,03/23,2022-09-01 19:50
1208,4597571695011164,visa,01/25,2022-09-01 19:50
1209,4575173758974028,visa,06/26,2022-09-01 19:50
1210,4314240969831226,visa,01/22,2022-09-01 19:50
1211,4165788462037105,visa,08/23,2022-09-01 19:50
1212,4106765758654126,visa,02/25,2022-09-01 19:50
1213,4385423353671119,visa,10/23,2022-09-01 19:50
1214,4448703380078072,visa,05/24,2022-09-01 19:50
1215,4243474533770836,visa,12/25,2022-09-01 19:50
1216,4773543471367348,visa,10/22,2022-09-01 19:50
1217,4637037259254733,visa,12/26,2022-09-01 19:50
1218,4954629940799400,visa,05/24,2022-09-01 19:50
1219,4835840253770764,visa,05/22,2022-09-01 19:50
1220,4578634856782297,visa,07/25,2022-09-01 19:50
1221,4975544600922082,visa,06/26,2022-09-01 19:50
1222,4388060080246448,visa,12/23,2022-09-01 19:50
1223,4221571167679260,visa,03/22,2022-09-01 19:50
1224,4135748339997243,visa,09/23,2022-09-01 19:50
1225,4507524133301522,visa,02/22,2022-09-01 19:50
1226,4759800894948080,visa,06/24,2022-09-01 19:50
1227,4083283714908294,visa,01/22,2022-09-01 19:50
1228,4151486263725137,visa,08/26,2022-09-01 19:50
1229,4779490595959085,visa,01/27,2022-09-01 19:50
1230,4054108351286578,visa,02/23,2022-09-01 19:50
1231,4516834908596795,visa,06/24,2022-09-01 19:50
1232,4807609885690441,visa,10/24,2022-09-01 19:50
1233,4212586041195573,visa,04/27,2022-09-01 19:50
1234,4271314097929201,visa,02/25,2022-09-01 19:50
1235,4007551996724966,visa,11/24,2022-09-01 19:50
1236,4846573223872264,visa,01/27,2022-09-01 19:50
1237,4698453158969022,visa,01/22,2022-09-01 19:50
1238,4001760125154740,visa,06/23,2022-09-01 19:50
1239,4802167315285089,visa,12/23,2022-09-01 19:50
1240,4959994399619250,visa,12/23,2022-09-01 19:50
1241,4324395877528542,visa,09/22,2022-09-01 19:50
1242,4261513015909391,visa,04/24,2022-09-01 19:50
1243,4075453714532051,visa,07/22,2022-09-01 19:50
1244,4877184556864498,visa,06/22,2022-09-01 19:50
1245,4505634337767956,visa,09/23,2022-09-01 19:50
1246,4226814813531294,visa,06/22,2022-09-01 19:50
1247,4330034215550304,visa,09/23,2022-09-01 19:50
1248,4641561956158099,visa,12/22,2022-09-01 19:50
1249,4807771260747319,visa,10/24,2022-09-01 19:50
1250,4764135714981679,visa,02/27,2022-09-01 19:50
1251,4584451670661405,visa,01/26,2022-09-01 19:50
1252,4445916313182760,visa,03/22,2022-09-01 19:50
1253,4202391647073866,visa,04/25,2022-09-01 19:50
1254,4805755876206846,visa,11/23,2022-09-01 19:50
1255,4584009260564304,visa,01/24,2022-09-01 19:50
1256,4004381777063357,visa,10/25,2022-09-01 19:50
1257,4272574654193447,visa,02/25,2022-09-01 19:50
1258,4086001098918268,visa,11/23,2022-09-01 19:50
1259,4831922793818529,visa,04/26,2022-09-01 19:50
1260,4401891361220071,visa,11/25,2022-09-01 19:50
1261,4192200589809009,visa,09/26,2022-09-01 19:50
1262,4841339097221193,visa,04/23,2022-09-01 19:50
1263,4385598913026647,visa,06/22,2022-09-01 19:50
1264,4778480364215653,visa,05/27,2022-09-01 19:50
1265,4302167010994550,visa,03/27,2022-09-01 19:50
1266,4267315359158096,visa,10/23,2022-09-01 19:50
1267,4942286671136560,visa,01/23,2022-09-01 19:50
1268,4398166686349573,visa,01/25,2022-09-01 19:50
1269,4048144750781041,visa,12/23,2022-09-01 19:50
1270,4417738934141437,visa,05/25,2022-09-01 19:50
1271,4437121271894056,visa,08/24,2022-09-01 19:50
1272,4091235785934195,visa,03/24,2022-09-01 19:50
1273,4869549432933073,visa,11/25,2022-09-01 19:50
1274,4554329497866181,visa,06/25,2022-09-01 19:50
1275,4639072052426244,visa,04/27,2022-09-01 19:50
1276,4578529931141750,visa,08/26,2022-09-01 19:50
1277,4088239565743292,visa,12/22,2022-09-01 19:50
1278,4336197351748828,visa,08/26,2022-09-01 19:50
1279,4995580398943191,visa,10/22,2022-09-01 19:50
1280,4258291236031767,visa,06/24,2022-09-01 19:50
1281,4205094877256105,visa,06/23,2022-09-01 19:50
1282,4402842659020979,visa,04/26,2022-09-01 19:50
1283,4057474808720461,visa,03/22,2022-09-01 19:50
1284,4411610292389625,visa,11/23,2022-09-01 19:50
1285,4993569755376949,visa,04/23,2022-09-01 19:50
1286,4263720412621721,visa,10/23,2022-09-01 19:50
1287,4023012131703662,visa,09/22,2022-09-01 19:50
1288,4269644075627086,visa,08/25,2022-09-01 19:50
1289,4554908927722989,visa,02/22,2022-09-01 19:50
1290,4322660269170597,visa,01/22,2022-09-01 19:50
1291,4316067837630029,visa,09/22,2022-09-01 19:50
1292,4241548998342686,visa,06/26,2022-09-01 19:50
1293,4769854627116620,visa,06/23,2022-09-01 19:50
1294,4572976303807508,visa,12/22,2022-09-01 19:50
1295,4942322610939358,visa,07/23,2022-09-01 19:50
1296,4271776861212958,visa,12/25,2022-09-01 19:50
1297,4680891196728944,visa,03/25,2022-09-01 19:50
1298,4537099914694993,visa,03/22,2022-09-01 19:50
1299,4300448301250411,visa,03/27,2022-09-01 19:50
1300,4041094710405453,visa,06/25,2022-09-01 19:50
1301,4032021173213489,visa,06/23,2022-09-01 19:50
1302,4497612431523889,visa,03/25,2022-09-01 19:50
1303,4339323221142110,visa,11/26,2022-09-01 19:50
1304,4215909337633098,visa,12/25,2022-09-01 19:50
1305,4509273054669867,visa,11/23,2022-09-01 19:50
1306,4184345163220568,visa,05/23,2022-09-01 19:50
1307,4706176324350385,visa,11/25,2022-09-01 19:50
1308,4772601145667161,visa,02/24,2022-09-01 19:50
1309,4580466508010850,visa,08/26,2022-09-01 19:50
1310,4226944419658322,visa,09/23,2022-09-01 19:50
1311,4900334516642713,visa,08/26,2022-09-01 19:50
1312,4307051025426276,visa,08/22,2022-09-01 19:50
1313,4893595383090181,visa,09/22,2022-09-01 19:50
1314,4430699911793389,visa,06/23,2022-09-01 19:50
1315,4674257834647904,visa,10/24,2022-09-01 19:50
1316,4070719751579600,visa,01/22,2022-09-01 19:50
1317,4998520332804015,visa,07/24,2022-09-01 19:50
1318,4120063666428748,visa,10/23,2022-09-01 19:50
1319,4200998696002513,visa,07/23,2022-09-01 19:50
1320,4325614523912564,visa,09/26,2022-09-01 19:50
1321,4965472431301726,visa,05/26,2022-09-01 19:50
1322,4793417237509533,visa,06/23,2022-09-01 19:50
1323,4289840059382955,visa,07/24,2022-09-01 19:50
1324,4704462020393057,visa,01/27,2022-09-01 19:50
1325,4339736885492556,visa,01/26,2022-09-01 19:50
1326,4183471911724601,visa,08/25,2022-09-01 19:50
1327,4807667713290974,visa,10/24,2022-09-01 19:50
1328,4764908928631433,visa,05/25,2022-09-01 19:50
1329,4899084683507131,visa,11/24,2022-09-01 19:50
1330,4557360890108738,visa,01/23,2022-09-01 19:50
1331,4169557131607200,visa,02/22,2022-09-01 19:50
1332,4982570567652272,visa,04/26,2022-09-01 19:50
1333,4700702588013561,visa,04/25,2022-09-01 19:50
1334,4392041265184491,visa,02/24,2022-09-01 19:50
1335,4722409519046710,visa,04/23,2022-09-01 19:50
1336,4736584966810513,visa,07/25,2022-09-01 19:50
1337,4556426990917111,visa,08/22,2022-09-01 19:50
1338,4256411909231435,visa,03/23,2022-09-01 19:50
1339,4398041958298636,visa,05/24,2022-09-01 19:50
1340,4197564878654854,visa,03/25,2022-09-01 19:50
1341,4735946793186816,visa,06/23,2022-09-01 19:50
1342,4884550899940453,visa,11/24,2022-09-01 19:50
1343,4609147109001103,visa,05/23,2022-09-01 19:50
1344,4638003171682699,visa,01/22,2022-09-01 19:50
1345,4865394238553690,visa,10/26,2022-09-01 19:50
1346,4777863631076936,visa,06/22,2022-09-01 19:50
1347,4646031947537350,visa,03/24,2022-09-01 19:50
1348,4694948148686523,visa,11/26,2022-09-01 19:50
1349,4969915146636444,visa,09/23,2022-09-01 19:50
1350,4769771978602075,visa,04/25,2022-09-01 19:50
1351,4758035858626403,visa,04/26,2022-09-01 19:50
1352,4238853522135258,visa,02/25,2022-09-01 19:50
1353,4358502544645208,visa,04/25,2022-09-01 19:50
1354,4565987770252093,visa,02/26,2022-09-01 19:50
1355,4205177420659774,visa,11/24,2022-09-01 19:50
1356,4321692727760314,visa,04/23,2022-09-01 19:50
1357,4652961406934360,visa,02/22,2022-09-01 19:50
1358,4413385833590241,visa,08/24,2022-09-01 19:50
1359,4514602061030635,visa,02/22,2022-09-01 19:50
1360,4483153410931427,visa,07/25,2022-09-01 19:50
1361,4954572641052671,visa,11/23,2022-09-01 19:50
1362,4341955590801499,visa,12/25,2022-09-01 19:50
1363,4127095710191206,visa,01/22,2022-09-01 19:50
1364,4685046397786028,visa,10/23,2022-09-01 19:50
1365,4496782065662104,visa,11/22,2022-09-01 19:50
1366,4737329906280263,visa,03/27,2022-09-01 19:50
1367,4194969305978300,visa,01/25,2022-09-01 19:50
1368,4400387596625607,visa,01/26,2022-09-01 19:50
1369,4914662150869521,visa,04/27,2022-09-01 19:50
1370,4390401003231867,visa,12/26,2022-09-01 19:50
1371,4620542774247657,visa,08/23,2022-09-01 19:50
1372,4944478719183310,visa,11/25,2022-09-01 19:50
1373,4713807209559150,visa,11/23,2022-09-01 19:50
1374,4018104713181099,visa,05/26,2022-09-01 19:50
1375,4421459930107736,visa,07/23,2022-09-01 19:50
1376,4270292562096279,visa,07/25,2022-09-01 19:50
1377,4696730979111948,visa,03/23,2022-09-01 19:50
1378,4618964619615449,visa,04/22,2022-09-01 19:50
1379,4639852038385816,visa,12/26,2022-09-01 19:50
1380,4297303127219956,visa,07/26,2022-09-01 19:50
1381,4556038082071853,visa,01/25,2022-09-01 19:50
1382,4699604086970115,visa,05/27,2022-09-01 19:50
1383,4162154123045370,visa,03/25,2022-09-01 19:50
1384,4703146596944382,visa,07/22,2022-09-01 19:50
1385,4829426507681854,visa,01/26,2022-09-01 19:50
1386,4408192920545139,visa,08/22,2022-09-01 19:50
1387,4246300946407301,visa,08/22,2022-09-01 19:50
1388,4823238287713039,visa,07/24,2022-09-01 19:50
1389,4285227945449673,visa,03/25,2022-09-01 19:50
1390,4728960607132626,visa,06/26,2022-09-01 19:50
1391,4533486885767557,visa,10/26,2022-09-01 19:50
1392,4593453429212273,visa,06/23,2022-09-01 19:50
1393,4675693142520418,visa,08/24,2022-09-01 19:50
1394,4388541903093299,visa,01/26,2022-09-01 19:50
1395,4093245571720623,visa,07/22,2022-09-01 19:50
1396,4114075070585978,visa,06/25,2022-09-01 19:50
1397,4890566335133463,visa,07/25,2022-09-01 19:50
1398,4387789640054063,visa,11/24,2022-09-01 19:50
1399,4460359492227827,visa,08/22,2022-09-01 19:50
1400,4154543264187761,visa,02/25,2022-09-01 19:50
1401,4514510648878550,visa,09/23,2022-09-01 19:50
1402,4254967070252171,visa,03/25,2022-09-01 19:50
1403,4512123934383632,visa,02/26,2022-09-01 19:50
1404,4255762023155137,visa,01/24,2022-09-01 19:50
1405,4105983007628616,visa,07/23,2022-09-01 19:50
1406,4675303235290909,visa,02/26,2022-09-01 19:50
1407,4848147413110203,visa,11/26,2022-09-01 19:50
1408,4400300794516973,visa,05/26,2022-09-01 19:50
1409,4530128021403274,visa,12/23,2022-09-01 19:50
1410,4494125331697847,visa,03/27,2022-09-01 19:50
1411,4073929947969279,visa,01/25,2022-09-01 19:50
1412,4573214297169696,visa,10/25,2022-09-01 19:50
1413,4343734961588797,visa,06/26,2022-09-01 19:50
1414,4139109860671721,visa,08/25,2022-09-01 19:50
1415,4258459459563077,visa,06/22,2022-09-01 19:50
1416,4722997258856976,visa,10/24,2022-09-01 19:50
1417,4400334426368602,visa,06/25,2022-09-01 19:50
1418,4345266892193049,visa,10/25,2022-09-01 19:50
1419,4869114315851650,visa,07/24,2022-09-01 19:50
1420,4373169624392514,visa,06/26,2022-09-01 19:50
1421,4124415722473843,visa,08/26,2022-09-01 19:50
1422,4069392146334611,visa,05/27,2022-09-01 19:50
1423,4007444234897432,visa,01/25,2022-09-01 19:50
1424,4475553577923739,visa,11/24,2022-09-01 19:50
1425,4488161890134490,visa,04/25,2022-09-01 19:50
1426,4606030590542079,visa,05/22,2022-09-01 19:50
1427,4151201525534387,visa,05/22,2022-09-01 19:50
1428,4641025220953719,visa,04/24,2022-09-01 19:50
1429,4836723942044834,visa,04/24,2022-09-01 19:50
1430,4464983564137352,visa,02/26,2022-09-01 19:50
1431,4247422112770160,visa,02/25,2022-09-01 19:50
1432,4377860892811641,visa,03/23,2022-09-01 19:50
1433,4843428721510291,visa,02/22,2022-09-01 19:50
1434,4633106644846828,visa,06/24,2022-09-01 19:50
1435,4137709749259770,visa,05/22,2022-09-01 19:50
1436,4144464435617102,visa,03/22,2022-09-01 19:50
1437,4773430973341486,visa,02/26,2022-09-01 19:50
1438,4713578337752591,visa,02/25,2022-09-01 19:50
1439,4902891266471492,visa,07/25,2022-09-01 19:50
1440,4418037696892892,visa,12/26,2022-09-01 19:50
1441,4400109238089798,visa,10/22,2022-09-01 19:50
1442,4898000030827635,visa,10/22,2022-09-01 19:50
1443,4988999578802176,visa,10/24,2022-09-01 19:50
1444,4101858752155250,visa,05/25,2022-09-01 19:50
1445,4625641055714032,visa,12/22,2022-09-01 19:50
1446,4584865973718135,visa,02/26,2022-09-01 19:50
1447,4849970707715505,visa,02/26,2022-09-01 19:50
1448,4076094619987013,visa,05/22,2022-09-01 19:50
1449,4791170053457079,visa,11/23,2022-09-01 19:50
1450,4900774615366377,visa,07/24,2022-09-01 19:50
1451,4517211576479548,visa,11/23,2022-09-01 19:50
1452,4179358160776166,visa,04/24,2022-09-01 19:50
1453,4155880766808174,visa,06/23,2022-09-01 19:50
1454,4048019192499222,visa,11/22,2022-09-01 19:50
1455,4689025799860454,visa,10/25,2022-09-01 19:50
1456,4910877077866244,visa,09/23,2022-09-01 19:50
1457,4952541558781426,visa,11/22,2022-09-01 19:50
1458,4837033520275266,visa,05/24,2022-09-01 19:50
1459,4035516667728535,visa,03/23,2022-09-01 19:50
1460,4158750524927904,visa,10/22,2022-09-01 19:50
1461,4065930522968801,visa,07/22,2022-09-01 19:50
1462,4241027808363554,visa,07/23,2022-09-01 19:50
1463,4516117681269255,visa,03/22,2022-09-01 19:50
1464,4231018989311092,visa,08/22,2022-09-01 19:50
1465,4593019235477002,visa,05/26,2022-09-01 19:50
1466,4649785182444955,visa,01/27,2022-09-01 19:50
1467,4608842301791482,visa,02/24,2022-09-01 19:50
1468,4477709106360771,visa,09/24,2022-09-01 19:50
1469,4924176649418905,visa,06/25,2022-09-01 19:50
1470,4684084254232530,visa,05/26,2022-09-01 19:50
1471,4472481725901758,visa,10/22,2022-09-01 19:50
1472,4089569454422049,visa,05/25,2022-09-01 19:50
1473,4318554304737922,visa,01/24,2022-09-01 19:50
1474,4942867170702307,visa,09/25,2022-09-01 19:50
1475,4876593400178577,visa,04/25,2022-09-01 19:50
1476,4850621241364591,visa,08/23,2022-09-01 19:50
1477,4683247166223076,visa,01/23,2022-09-01 19:50
1478,4245928420033796,visa,05/26,2022-09-01 19:50
1479,4603343112039612,visa,01/23,2022-09-01 19:50
1480,4541027012165198,visa,08/25,2022-09-01 19:50
1481,4637650888116329,visa,01/22,2022-09-01 19:50
1482,4295196677212187,visa,07/22,2022-09-01 19:50
1483,4489174364036496,visa,11/23,2022-09-01 19:50
1484,4837617840384848,visa,02/23,2022-09-01 19:50
1485,4296208515877599,visa,12/23,2022-09-01 19:50
1486,4712181823913867,visa,08/25,2022-09-01 19:50
1487,4078738768751046,visa,02/22,2022-09-01 19:50
1488,4962331660020691,visa,03/22,2022-09-01 19:50
1489,4899265822905654,visa,09/25,2022-09-01 19:50
1490,4374356182078911,visa,12/25,2022-09-01 19:50
1491,4344297841069577,visa,09/26,2022-09-01 19:50
1492,4548269955223195,visa,11/26,2022-09-01 19:50
1493,4075329373752828,visa,11/25,2022-09-01 19:50
1494,4045368045425337,visa,03/22,2022-09-01 19:50
1495,4732015323391784,visa,08/23,2022-09-01 19:50
1496,4019414777084173,visa,11/26,2022-09-01 19:50
1497,4757979385082112,visa,10/22,2022-09-01 19:50
1498,4936157134363596,visa,07/23,2022-09-01 19:50
1499,4355340231610307,visa,10/23,2022-09-01 19:50
1500,4148299918528368,visa,10/25,2022-09-01 19:50
1501,4231157129943388,visa,11/24,2022-09-01 19:50
1502,4837393359901865,visa,01/25,2022-09-01 19:50
1503,4343792413289232,visa,01/26,2022-09-01 19:50
1504,4262197375623062,visa,05/26,2022-09-01 19:50
1505,4565244478713673,visa,04/23,2022-09-01 19:50
1506,4529989164575225,visa,03/22,2022-09-01 19:50
1507,4894014437714472,visa,09/26,2022-09-01 19:50
1508,4666101201580290,visa,09/26,2022-09-01 19:50
1509,4537703854092445,visa,01/25,2022-09-01 19:50
1510,4681449399975975,visa,03/23,2022-09-01 19:50
1511,4680392613153543,visa,04/25,2022-09-01 19:50
1512,4658558026342661,visa,04/25,2022-09-01 19:50
1513,4186141071681902,visa,04/23,2022-09-01 19:50
1514,4113418794562033,visa,07/23,2022-09-01 19:50
1515,4472991285508298,visa,12/22,2022-09-01 19:50
1516,4146310370552648,visa,08/24,2022-09-01 19:50
1517,4912124033500932,visa,04/23,2022-09-01 19:50
1518,4176289741887854,visa,10/23,2022-09-01 19:50
1519,4308477157795460,visa,03/27,2022-09-01 19:50
1520,4298373988575316,visa,01/25,2022-09-01 19:50
1521,4910212545758858,visa,06/26,2022-09-01 19:50
1522,4450998302865334,visa,09/25,2022-09-01 19:50
1523,4295785147459368,visa,02/23,2022-09-01 19:50
1524,4899899195688156,visa,05/25,2022-09-01 19:50
1525,4133015493894992,visa,06/25,2022-09-01 19:50
1526,4327565518044227,visa,12/24,2022-09-01 19:50
1527,4921423732308756,visa,07/26,2022-09-01 19:50
1528,4949944070807602,visa,02/26,2022-09-01 19:50
1529,4463273975007092,visa,07/24,2022-09-01 19:50
1530,4857338583790035,visa,05/27,2022-09-01 19:50
1531,4065743683643513,visa,02/22,2022-09-01 19:50
